"DateTime","Users","Users Trend","In-Game"
"2023-11-18 04:30:00",21358883,24738321,5602409
"2023-11-18 04:40:00",21403438,24744169,5633076
"2023-11-18 04:50:00",21440889,24750193,5659877
"2023-11-18 05:00:00",21460419,24756318,5673334
"2023-11-18 05:10:00",21461860,24762538,5712915
"2023-11-18 05:20:00",21468439,24768950,5739408
"2023-11-18 05:30:00",21464966,24775549,5761482
"2023-11-18 05:40:00",21459698,24782336,5796592
"2023-11-18 05:50:00",21466849,24789351,5814658
"2023-11-18 06:00:00",21470663,24796570,5823169
"2023-11-18 06:10:00",21465456,24803938,5826208
"2023-11-18 06:20:00",21463304,24811424,5832873
"2023-11-18 06:30:00",21495201,24819097,5845274
"2023-11-18 06:40:00",21531809,24826774,5856766
"2023-11-18 06:50:00",21576581,24834479,5865502
"2023-11-18 07:00:00",21621967,24842144,5866913
"2023-11-18 07:10:00",21685471,24849979,5885716
"2023-11-18 07:20:00",21753800,24857827,5900412
"2023-11-18 07:30:00",21837445,24865770,5923901
"2023-11-18 07:40:00",21927221,24873784,5945357
"2023-11-18 07:50:00",22032911,24881891,5968422
"2023-11-18 08:00:00",22152476,24890197,5973474
"2023-11-18 08:10:00",22261146,24898704,6000293
"2023-11-18 08:20:00",22383265,24907505,6029314
"2023-11-18 08:30:00",22477346,24916587,6039974
"2023-11-18 08:40:00",22635465,24926132,6067095
"2023-11-18 08:50:00",22800369,24935694,6084934
"2023-11-18 09:00:00",22851072,24945396,6078845
"2023-11-18 09:10:00",22947808,24955818,6065519
"2023-11-18 09:20:00",23172543,24966651,6094291
"2023-11-18 09:30:00",23336580,24977000,6103678
"2023-11-18 09:40:00",23518496,24987209,6134083
"2023-11-18 09:50:00",23730176,24997647,6159590
"2023-11-18 10:00:00",23937610,25008157,6183688
"2023-11-18 10:10:00",24146436,25018466,6233562
"2023-11-18 10:20:00",24395081,25028734,6306015
"2023-11-18 10:30:00",24671411,25038838,6395302
"2023-11-18 10:40:00",24945040,25048647,6497665
"2023-11-18 10:50:00",25227573,25058325,6622689
"2023-11-18 11:00:00",25509533,25067767,6721045
"2023-11-18 11:10:00",25789816,25077092,6858242
"2023-11-18 11:20:00",26128999,25086368,7015976
"2023-11-18 11:30:00",26402454,25095179,7152441
"2023-11-18 11:40:00",26705175,25104135,7301990
"2023-11-18 11:50:00",27021561,25113065,7457812
"2023-11-18 12:00:00",27327972,25121832,7603113
"2023-11-18 12:10:00",27628171,25130463,7764791
"2023-11-18 12:20:00",27931721,25139177,7919993
"2023-11-18 12:30:00",28223963,25147835,8075124
"2023-11-18 12:40:00",28497699,25156551,8196492
"2023-11-18 12:50:00",28777261,25165318,8333356
"2023-11-18 13:00:00",29034536,25174391,8464268
"2023-11-18 13:10:00",29290932,25183406,8603644
"2023-11-18 13:20:00",29533495,25192556,8737363
"2023-11-18 13:30:00",29747554,25201637,8849297
"2023-11-18 13:40:00",29965360,25210479,8962800
"2023-11-18 13:50:00",30128703,25219188,9039522
"2023-11-18 14:00:00",30276552,25227704,9108966
"2023-11-18 14:10:00",30417473,25235487,9185600
"2023-11-18 14:20:00",30531287,25242582,9239267
"2023-11-18 14:30:00",30567926,25248983,9253915
"2023-11-18 14:40:00",30593498,25254772,9261600
"2023-11-18 14:50:00",30589782,25259689,9254163
"2023-11-18 15:00:00",30530822,25263758,9210724
"2023-11-18 15:10:00",30388521,25266781,9140669
"2023-11-18 15:20:00",30280285,25268071,9087644
"2023-11-18 15:30:00",30137885,25268513,9015428
"2023-11-18 15:40:00",29941188,25267937,8928404
"2023-11-18 15:50:00",29740050,25266663,8836248
"2023-11-18 16:00:00",29518327,25265042,8726036
"2023-11-18 16:10:00",29225678,25262927,8606633
"2023-11-18 16:20:00",29007089,25260664,8517114
"2023-11-18 16:30:00",28798200,25258340,8430772
"2023-11-18 16:40:00",28572817,25256084,8337398
"2023-11-18 16:50:00",28371431,25253979,8251999
"2023-11-18 17:00:00",28176615,25252184,8154964
"2023-11-18 17:10:00",27972256,25250655,8069281
"2023-11-18 17:20:00",27805055,25249625,8000221
"2023-11-18 17:30:00",27615937,25249030,7926740
"2023-11-18 17:40:00",27503038,25249155,7875663
"2023-11-18 17:50:00",27375689,25249506,7826513
"2023-11-18 18:00:00",27245347,25250280,7771787
"2023-11-18 18:10:00",27109650,25251594,7718837
"2023-11-18 18:20:00",26995454,25253301,7678856
"2023-11-18 18:30:00",26883195,25255451,7640993
"2023-11-18 18:40:00",26794421,25257986,7609990
"2023-11-18 18:50:00",26704671,25260753,7580238
"2023-11-18 19:00:00",26611788,25263726,7541212
"2023-11-18 19:10:00",26519530,25266795,7516518
"2023-11-18 19:20:00",26418176,25269781,7494893
"2023-11-18 19:30:00",26334084,25272813,7475586
"2023-11-18 19:40:00",26245241,25275741,7454740
"2023-11-18 19:50:00",26150429,25278494,7422000
"2023-11-18 20:00:00",26047233,25281064,7385054
"2023-11-18 20:10:00",25926588,25283283,7354586
"2023-11-18 20:20:00",25820183,25284787,7323376
"2023-11-18 20:30:00",25701809,25285754,7285703
"2023-11-18 20:40:00",25592797,25285923,7255342
"2023-11-18 20:50:00",25472002,25285402,7214652
"2023-11-18 21:00:00",25310464,25283816,7157384
"2023-11-18 21:10:00",25123940,25281322,7089978
"2023-11-18 21:20:00",24969616,25277808,7030393
"2023-11-18 21:30:00",24785878,25273144,6964969
"2023-11-18 21:40:00",24590996,25267699,6891575
"2023-11-18 21:50:00",24397378,25261292,6821722
"2023-11-18 22:00:00",24192357,25253931,6751670
"2023-11-18 22:10:00",23943666,25245870,6659607
"2023-11-18 22:20:00",23715517,25237057,6566145
"2023-11-18 22:30:00",23484484,25227699,6467145
"2023-11-18 22:40:00",23259355,25217749,6368929
"2023-11-18 22:50:00",23032186,25207187,6272437
"2023-11-18 23:00:00",22793156,25196291,6162650
"2023-11-18 23:10:00",22546263,25185026,6053175
"2023-11-18 23:20:00",22306872,25173499,5955147
"2023-11-18 23:30:00",22089404,25161906,5859608
"2023-11-18 23:40:00",21898655,25150222,5776732
"2023-11-18 23:50:00",21708205,25138610,5693551
"2023-11-19 00:00:00",21559888,25127222,5620774
"2023-11-19 00:10:00",21330039,25115888,5542142
"2023-11-19 00:20:00",21227997,25105316,5499288
"2023-11-19 00:30:00",21129951,25094901,5460436
"2023-11-19 00:40:00",21058647,25084811,5431797
"2023-11-19 00:50:00",20997138,25075038,5414865
"2023-11-19 01:00:00",20967708,25065577,5400498
"2023-11-19 01:10:00",20956618,25056336,5408332
"2023-11-19 01:20:00",20983309,25047234,5427810
"2023-11-19 01:30:00",21021261,25038101,5454125
"2023-11-19 01:40:00",21095825,25028809,5496817
"2023-11-19 01:50:00",21170265,25019126,5537982
"2023-11-19 02:00:00",21248561,25009151,5581639
"2023-11-19 02:10:00",21335580,24998838,5635769
"2023-11-19 02:20:00",21441423,24988157,5698211
"2023-11-19 02:30:00",21547646,24976985,5754313
"2023-11-19 02:40:00",21652506,24965230,5811459
"2023-11-19 02:50:00",21767267,24952866,5863655
"2023-11-19 03:00:00",21850761,24939757,5893668
"2023-11-19 03:10:00",21920931,24925908,5919717
"2023-11-19 03:20:00",21997940,24911169,5948612
"2023-11-19 03:30:00",22055979,24895513,5962327
"2023-11-19 03:40:00",22130439,24879078,5977839
"2023-11-19 03:50:00",22204300,24861768,5990513
"2023-11-19 04:00:00",22244992,24843771,5992196
"2023-11-19 04:10:00",22305850,24825453,6016019
"2023-11-19 04:20:00",22374997,24806806,6049877
"2023-11-19 04:30:00",22441277,24789721,6082698
"2023-11-19 04:40:00",22509497,24772257,6124963
"2023-11-19 04:50:00",22560843,24754289,6157088
"2023-11-19 05:00:00",22594599,24735632,6181420
"2023-11-19 05:10:00",22624390,24716092,6217975
"2023-11-19 05:20:00",22659208,24695328,6250294
"2023-11-19 05:30:00",22684213,24673383,6280271
"2023-11-19 05:40:00",22712778,24650392,6305092
"2023-11-19 05:50:00",22750299,24626374,6318018
"2023-11-19 06:00:00",22777200,24601330,6322191
"2023-11-19 06:10:00",22790646,24575540,6338110
"2023-11-19 06:20:00",22814706,24549124,6355128
"2023-11-19 06:30:00",22846084,24522127,6370742
"2023-11-19 06:40:00",22884976,24494677,6385375
"2023-11-19 06:50:00",22922130,24466854,6396197
"2023-11-19 07:00:00",22989330,24438742,6397447
"2023-11-19 07:10:00",23051160,24410237,6407202
"2023-11-19 07:20:00",23128879,24381579,6415396
"2023-11-19 07:30:00",23218065,24352635,6417754
"2023-11-19 07:40:00",23315282,24323523,6417833
"2023-11-19 07:50:00",23442879,24294263,6409006
"2023-11-19 08:00:00",23585444,24264908,6325621
"2023-11-19 08:10:00",23729815,24235510,6267737
"2023-11-19 08:20:00",23887529,24205934,6281004
"2023-11-19 08:30:00",24039526,24176085,6263223
"2023-11-19 08:40:00",24189990,24146119,6254096
"2023-11-19 08:50:00",24373253,24115998,6244301
"2023-11-19 09:00:00",24523557,24085716,6210975
"2023-11-19 09:10:00",24666256,24055295,6164888
"2023-11-19 09:20:00",24810098,24024770,6146998
"2023-11-19 09:30:00",24942448,23994391,6208580
"2023-11-19 09:40:00",25144175,23964033,6265716
"2023-11-19 09:50:00",25353368,23933579,6267635
"2023-11-19 10:00:00",25518022,23903021,6265686
"2023-11-19 10:10:00",25704520,23872679,6303992
"2023-11-19 10:20:00",25910976,23842418,6400538
"2023-11-19 10:30:00",26125950,23812341,6500954
"2023-11-19 10:40:00",26361468,23782293,6583064
"2023-11-19 10:50:00",26590434,23752366,6643639
"2023-11-19 11:00:00",26836500,23722565,6715764
"2023-11-19 11:10:00",27086460,23692959,6888478
"2023-11-19 11:20:00",27338676,23663779,7090092
"2023-11-19 11:30:00",27613000,23634960,7265130
"2023-11-19 11:40:00",27890115,23606319,7467833
"2023-11-19 11:50:00",28161494,23577993,7647107
"2023-11-19 12:00:00",28427396,23549941,7805570
"2023-11-19 12:10:00",28718772,23522174,7983613
"2023-11-19 12:20:00",28993945,23494617,8147623
"2023-11-19 12:30:00",29275903,23467566,8315415
"2023-11-19 12:40:00",29537885,23440714,8465490
"2023-11-19 12:50:00",29844907,23414044,8619789
"2023-11-19 13:00:00",30076087,23387783,8735032
"2023-11-19 13:10:00",30335617,23362191,8873604
"2023-11-19 13:20:00",30553264,23336674,8992717
"2023-11-19 13:30:00",30717188,23311615,9097794
"2023-11-19 13:40:00",30904095,23287442,9184600
"2023-11-19 13:50:00",31028835,23263831,9238947
"2023-11-19 14:00:00",31058468,23240725,9255239
"2023-11-19 14:10:00",31089597,23218250,9261601
"2023-11-19 14:20:00",31098385,23196162,9261405
"2023-11-19 14:30:00",31042495,23174380,9222441
"2023-11-19 14:40:00",30939003,23152937,9166076
"2023-11-19 14:50:00",30813719,23131809,9091662
"2023-11-19 15:00:00",30609626,23110917,8974915
"2023-11-19 15:10:00",30217060,23090027,8812034
"2023-11-19 15:20:00",29992693,23069761,8715877
"2023-11-19 15:30:00",29712503,23049669,8591153
"2023-11-19 15:40:00",29425832,23029901,8482081
"2023-11-19 15:50:00",29188557,23010423,8378748
"2023-11-19 16:00:00",28913681,22991184,8254768
"2023-11-19 16:10:00",28614127,22972414,8142366
"2023-11-19 16:20:00",28400988,22953950,8042293
"2023-11-19 16:30:00",28218151,22935970,7965662
"2023-11-19 16:40:00",28029171,22918535,7896244
"2023-11-19 16:50:00",27887962,22901720,7839976
"2023-11-19 17:00:00",27747244,22885344,7771689
"2023-11-19 17:10:00",27629391,22869641,7732094
"2023-11-19 17:20:00",27540832,22854430,7701227
"2023-11-19 17:30:00",27467693,22839700,7670361
"2023-11-19 17:40:00",27397628,22825488,7643861
"2023-11-19 17:50:00",27343290,22811887,7622348
"2023-11-19 18:00:00",27303927,22798811,7594807
"2023-11-19 18:10:00",27235704,22786124,7572912
"2023-11-19 18:20:00",27196435,22773938,7565665
"2023-11-19 18:30:00",27148800,22762172,7553985
"2023-11-19 18:40:00",27101714,22750766,7544787
"2023-11-19 18:50:00",27050202,22739712,7532664
"2023-11-19 19:00:00",26978935,22728920,7510352
"2023-11-19 19:10:00",26881936,22718494,7484119
"2023-11-19 19:20:00",26794196,22708457,7471583
"2023-11-19 19:30:00",26701305,22698685,7454451
"2023-11-19 19:40:00",26593469,22689173,7430283
"2023-11-19 19:50:00",26479039,22679845,7393153
"2023-11-19 20:00:00",26332075,22670652,7344546
"2023-11-19 20:10:00",26111696,22661600,7278659
"2023-11-19 20:20:00",25932988,22652831,7220310
"2023-11-19 20:30:00",25702055,22644246,7145379
"2023-11-19 20:40:00",25497647,22635914,7079994
"2023-11-19 20:50:00",25227449,22627615,6982446
"2023-11-19 21:00:00",24942146,22619494,6869325
"2023-11-19 21:10:00",24611890,22611665,6750986
"2023-11-19 21:20:00",24296387,22603785,6640986
"2023-11-19 21:30:00",24008016,22596155,6541785
"2023-11-19 21:40:00",23680639,22588716,6425921
"2023-11-19 21:50:00",23356546,22581469,6305531
"2023-11-19 22:00:00",23062502,22574521,6194904
"2023-11-19 22:10:00",22715524,22567605,6058135
"2023-11-19 22:20:00",22420249,22561019,5943798
"2023-11-19 22:30:00",22114840,22554502,5824864
"2023-11-19 22:40:00",21811925,22548313,5704192
"2023-11-19 22:50:00",21550311,22542504,5593530
"2023-11-19 23:00:00",21272080,22536651,5472179
"2023-11-19 23:10:00",21001607,22531206,5363407
"2023-11-19 23:20:00",20766820,22471415,5271993
"2023-11-19 23:30:00",20548283,22453215,5183547
"2023-11-19 23:40:00",20381121,22442193,5111919
"2023-11-19 23:50:00",20234587,22432631,5050033
"2023-11-20 00:00:00",20110333,22424012,4986784
"2023-11-20 00:10:00",20003339,22416502,4944283
"2023-11-20 00:20:00",19931168,22409856,4917178
"2023-11-20 00:30:00",19887221,22403870,4898072
"2023-11-20 00:40:00",19867750,22398493,4886355
"2023-11-20 00:50:00",19854977,22393512,4879776
"2023-11-20 01:00:00",19859080,22388848,4868845
"2023-11-20 01:10:00",19866254,22384477,4860846
"2023-11-20 01:20:00",19884093,22380351,4869891
"2023-11-20 01:30:00",19890945,22376341,4874448
"2023-11-20 01:40:00",19898571,22372505,4883582
"2023-11-20 01:50:00",19920808,22368824,4897026
"2023-11-20 02:00:00",19939321,22365203,4904087
"2023-11-20 02:10:00",19960163,22361586,4924361
"2023-11-20 02:20:00",19981045,22357903,4947367
"2023-11-20 02:30:00",19987667,22354359,4960784
"2023-11-20 02:40:00",19988489,22350882,4971662
"2023-11-20 02:50:00",19980087,22347383,4971743
"2023-11-20 03:00:00",19942028,22343681,4953611
"2023-11-20 03:10:00",19866874,22339949,4925058
"2023-11-20 03:20:00",19795476,22336123,4898446
"2023-11-20 03:30:00",19725133,22332209,4868592
"2023-11-20 03:40:00",19656090,22328241,4835677
"2023-11-20 03:50:00",19617822,22324199,4812676
"2023-11-20 04:00:00",19601570,22320097,4788308
"2023-11-20 04:10:00",19603179,22315978,4776506
"2023-11-20 04:20:00",19647909,22312046,4793982
"2023-11-20 04:30:00",19649404,22308037,4804552
"2023-11-20 04:40:00",19634196,22304050,4811167
"2023-11-20 04:50:00",19573171,22299864,4805258
"2023-11-20 05:00:00",19463084,22295712,4769283
"2023-11-20 05:10:00",19295663,22291425,4710230
"2023-11-20 05:20:00",19139573,22287113,4651366
"2023-11-20 05:30:00",18993894,22282747,4591614
"2023-11-20 05:40:00",18854736,22278230,4527773
"2023-11-20 05:50:00",18725062,22273611,4469509
"2023-11-20 06:00:00",18628298,22268739,4416295
"2023-11-20 06:10:00",18536076,22263791,4357553
"2023-11-20 06:20:00",18463500,22258895,4319760
"2023-11-20 06:30:00",18417656,22253938,4296085
"2023-11-20 06:40:00",18392848,22248939,4277249
"2023-11-20 06:50:00",18376662,22243910,4261326
"2023-11-20 07:00:00",18376070,22238787,4244904
"2023-11-20 07:10:00",18406734,22233644,4233854
"2023-11-20 07:20:00",18432672,22228413,4236853
"2023-11-20 07:30:00",18488379,22223275,4248618
"2023-11-20 07:40:00",18553859,22218129,4261257
"2023-11-20 07:50:00",18657849,22212982,4295709
"2023-11-20 08:00:00",18783641,22207737,4326823
"2023-11-20 08:10:00",18890090,22202382,4369333
"2023-11-20 08:20:00",18992856,22197015,4402856
"2023-11-20 08:30:00",19120133,22191681,4441725
"2023-11-20 08:40:00",19237557,22186208,4485224
"2023-11-20 08:50:00",19379133,22180744,4515897
"2023-11-20 09:00:00",19495980,22174970,4524016
"2023-11-20 09:10:00",19622700,22169332,4542901
"2023-11-20 09:20:00",19785192,22163729,4566579
"2023-11-20 09:30:00",19911831,22158059,4593141
"2023-11-20 09:40:00",20091304,22152414,4633950
"2023-11-20 09:50:00",20281025,22146704,4670177
"2023-11-20 10:00:00",20474789,22141148,4708250
"2023-11-20 10:10:00",20670991,22135420,4773227
"2023-11-20 10:20:00",20905278,22129708,4845593
"2023-11-20 10:30:00",21121735,22123857,4897314
"2023-11-20 10:40:00",21374635,22118046,5009190
"2023-11-20 10:50:00",21620090,22112301,5098718
"2023-11-20 11:00:00",21893466,22106658,5201034
"2023-11-20 11:10:00",22212720,22101081,5338655
"2023-11-20 11:20:00",22515575,22095352,5473696
"2023-11-20 11:30:00",22814145,22089615,5607970
"2023-11-20 11:40:00",23139413,22084051,5761893
"2023-11-20 11:50:00",23452134,22078413,5903455
"2023-11-20 12:00:00",23757718,22072633,6028091
"2023-11-20 12:10:00",24079219,22066982,6177626
"2023-11-20 12:20:00",24429844,22061510,6342914
"2023-11-20 12:30:00",24738478,22055861,6488375
"2023-11-20 12:40:00",25020555,22050108,6636082
"2023-11-20 12:50:00",25389273,22044440,6793845
"2023-11-20 13:00:00",25720850,22038925,6933623
"2023-11-20 13:10:00",25989039,22033554,7075011
"2023-11-20 13:20:00",26279521,22028458,7217614
"2023-11-20 13:30:00",26582559,22023664,7340588
"2023-11-20 13:40:00",26857963,22018688,7458638
"2023-11-20 13:50:00",27071174,22013623,7542347
"2023-11-20 14:00:00",27208703,22008601,7576322
"2023-11-20 14:10:00",27308575,22003684,7604376
"2023-11-20 14:20:00",27372005,21998857,7609982
"2023-11-20 14:30:00",27380459,21994070,7594533
"2023-11-20 14:40:00",27336919,21989213,7549920
"2023-11-20 14:50:00",27261708,21984486,7481417
"2023-11-20 15:00:00",27082968,21979762,7360376
"2023-11-20 15:10:00",26800283,21975147,7197228
"2023-11-20 15:20:00",26616401,21970435,7109397
"2023-11-20 15:30:00",26395584,21965715,7008999
"2023-11-20 15:40:00",26156658,21960944,6911085
"2023-11-20 15:50:00",25961256,21956140,6825958
"2023-11-20 16:00:00",25759726,21951233,6724467
"2023-11-20 16:10:00",25506115,21946452,6655314
"2023-11-20 16:20:00",25365126,21941636,6606805
"2023-11-20 16:30:00",25262934,21936866,6564496
"2023-11-20 16:40:00",25164379,21932007,6526917
"2023-11-20 16:50:00",25084556,21927152,6494206
"2023-11-20 17:00:00",25039610,21922292,6459702
"2023-11-20 17:10:00",24988879,21917428,6441721
"2023-11-20 17:20:00",24961224,21912466,6445431
"2023-11-20 17:30:00",24963824,21907621,6450064
"2023-11-20 17:40:00",24981044,21902802,6461406
"2023-11-20 17:50:00",24997607,21897882,6469868
"2023-11-20 18:00:00",25010170,21892953,6469507
"2023-11-20 18:10:00",25011184,21887933,6479712
"2023-11-20 18:20:00",25028976,21883077,6497214
"2023-11-20 18:30:00",25031740,21878330,6512708
"2023-11-20 18:40:00",25034358,21873632,6518622
"2023-11-20 18:50:00",25019949,21868991,6500690
"2023-11-20 19:00:00",25006027,21864478,6505649
"2023-11-20 19:10:00",24967976,21860007,6507934
"2023-11-20 19:20:00",24922188,21855566,6513068
"2023-11-20 19:30:00",24871419,21851226,6512408
"2023-11-20 19:40:00",24793911,21846902,6499536
"2023-11-20 19:50:00",24704949,21842540,6476286
"2023-11-20 20:00:00",24592050,21838194,6436820
"2023-11-20 20:10:00",24425437,21833970,6385671
"2023-11-20 20:20:00",24289875,21829784,6348385
"2023-11-20 20:30:00",24111559,21825621,6288724
"2023-11-20 20:40:00",23931244,21821667,6231870
"2023-11-20 20:50:00",23705568,21817848,6156166
"2023-11-20 21:00:00",23486693,21814260,6062494
"2023-11-20 21:10:00",23169237,21810695,5944838
"2023-11-20 21:20:00",22908378,21807307,5844994
"2023-11-20 21:30:00",22669159,21804113,5758374
"2023-11-20 21:40:00",22391179,21800807,5660583
"2023-11-20 21:50:00",22128626,21797835,5576624
"2023-11-20 22:00:00",21853426,21794860,5474403
"2023-11-20 22:10:00",21570286,21792181,5371680
"2023-11-20 22:20:00",21297274,21789462,5269928
"2023-11-20 22:30:00",21057332,21786916,5182970
"2023-11-20 22:40:00",20822386,21784565,5093945
"2023-11-20 22:50:00",20559785,21782295,4991901
"2023-11-20 23:00:00",20352766,21780324,4909299
"2023-11-20 23:10:00",11113205,21765934,3181131
"2023-11-20 23:20:00",17737182,21811191,4196618
"2023-11-20 23:30:00",18699357,21820122,4327777
"2023-11-20 23:40:00",18766669,21823073,4342918
"2023-11-20 23:50:00",18772539,21825201,4325991
"2023-11-21 00:00:00",18813397,21826926,4347308
"2023-11-21 00:10:00",18844916,21828252,4351784
"2023-11-21 00:20:00",18874298,21829044,4352058
"2023-11-21 00:30:00",18923675,21829739,4346482
"2023-11-21 00:40:00",18962556,21830173,4374874
"2023-11-21 00:50:00",18997682,21830554,4393529
"2023-11-21 01:00:00",19047915,21830944,4409854
"2023-11-21 01:10:00",19097483,21831326,4437634
"2023-11-21 01:20:00",19139871,21831685,4470975
"2023-11-21 01:30:00",19186399,21832086,4479609
"2023-11-21 01:40:00",19228573,21832475,4504356
"2023-11-21 01:50:00",19270913,21832825,4540118
"2023-11-21 02:00:00",19301090,21833246,4557764
"2023-11-21 02:10:00",19325321,21833831,4582199
"2023-11-21 02:20:00",19386158,21834679,4622813
"2023-11-21 02:30:00",19421633,21835659,4647248
"2023-11-21 02:40:00",19439701,21836729,4671560
"2023-11-21 02:50:00",19418320,21837837,4679108
"2023-11-21 03:00:00",19400247,21839173,4663916
"2023-11-21 03:10:00",19335140,21840491,4642732
"2023-11-21 03:20:00",19271777,21841760,4616080
"2023-11-21 03:30:00",19217922,21843316,4590034
"2023-11-21 03:40:00",19157183,21844912,4569752
"2023-11-21 03:50:00",19120662,21846722,4532366
"2023-11-21 04:00:00",19113785,21848749,4520731
"2023-11-21 04:10:00",19153393,21851091,4509529
"2023-11-21 04:20:00",19198638,21853685,4530503
"2023-11-21 04:30:00",19220466,21856780,4554584
"2023-11-21 04:40:00",19193492,21860136,4565943
"2023-11-21 04:50:00",19165445,21863762,4571366
"2023-11-21 05:00:00",19069296,21867456,4534152
"2023-11-21 05:10:00",18933440,21871316,4487052
"2023-11-21 05:20:00",18801058,21875336,4439988
"2023-11-21 05:30:00",18662511,21879399,4395181
"2023-11-21 05:40:00",18539072,21883185,4349116
"2023-11-21 05:50:00",18392251,21887100,4291140
"2023-11-21 06:00:00",18305531,21891154,4240028
"2023-11-21 06:10:00",18243427,21895258,4201415
"2023-11-21 06:20:00",18178892,21899263,4168451
"2023-11-21 06:30:00",18141781,21903309,4144170
"2023-11-21 06:40:00",18126356,21907309,4130139
"2023-11-21 06:50:00",18111081,21911258,4116761
"2023-11-21 07:00:00",18117770,21915236,4103078
"2023-11-21 07:10:00",18147969,21919222,4096386
"2023-11-21 07:20:00",18200852,21923264,4109431
"2023-11-21 07:30:00",18266030,21927308,4130397
"2023-11-21 07:40:00",18340998,21931156,4153933
"2023-11-21 07:50:00",18436748,21934756,4170054
"2023-11-21 08:00:00",18555992,21938515,4213874
"2023-11-21 08:10:00",18675789,21942288,4241930
"2023-11-21 08:20:00",18794307,21945914,4278676
"2023-11-21 08:30:00",18909603,21949623,4312069
"2023-11-21 08:40:00",19041562,21953336,4353853
"2023-11-21 08:50:00",19142239,21956939,4384546
"2023-11-21 09:00:00",19290988,21960651,4409838
"2023-11-21 09:10:00",19425676,21964201,4437642
"2023-11-21 09:20:00",19583699,21967751,4467309
"2023-11-21 09:30:00",19724413,21971387,4481928
"2023-11-21 09:40:00",19902143,21974806,4515785
"2023-11-21 09:50:00",20118366,21978301,4547870
"2023-11-21 10:00:00",20286740,21981670,4579263
"2023-11-21 10:10:00",20486154,21984974,4637922
"2023-11-21 10:20:00",20701891,21988314,4701656
"2023-11-21 10:30:00",20927553,21991616,4770385
"2023-11-21 10:40:00",21194334,21995046,4869567
"2023-11-21 10:50:00",21457553,21998291,4964606
"2023-11-21 11:00:00",21734633,22001541,5057939
"2023-11-21 11:10:00",22023439,22004700,5176189
"2023-11-21 11:20:00",22325639,22007943,5302658
"2023-11-21 11:30:00",22650081,22011266,5437483
"2023-11-21 11:40:00",22959790,22014483,5569881
"2023-11-21 11:50:00",23245535,22017674,5687506
"2023-11-21 12:00:00",23572884,22021235,5804925
"2023-11-21 12:10:00",23915373,22024722,5947302
"2023-11-21 12:20:00",24235468,22028233,6086653
"2023-11-21 12:30:00",24527020,22031950,6214788
"2023-11-21 12:40:00",24816804,22035870,6350080
"2023-11-21 12:50:00",25196569,22040099,6521650
"2023-11-21 13:00:00",25556357,22044266,6680651
"2023-11-21 13:10:00",25862451,22048559,6818599
"2023-11-21 13:20:00",26181733,22053003,6964579
"2023-11-21 13:30:00",26439896,22057306,7082888
"2023-11-21 13:40:00",26686320,22061734,7190909
"2023-11-21 13:50:00",26889306,22066459,7277285
"2023-11-21 14:00:00",27035146,22071199,7350587
"2023-11-21 14:10:00",27143763,22076021,7396226
"2023-11-21 14:20:00",27204960,22080950,7401968
"2023-11-21 14:30:00",27192750,22085944,7384183
"2023-11-21 14:40:00",27165625,22091070,7347519
"2023-11-21 14:50:00",27089505,22096162,7280518
"2023-11-21 15:00:00",26910712,22101281,7169932
"2023-11-21 15:10:00",26606227,22106333,7033258
"2023-11-21 15:20:00",26412165,22111164,6938141
"2023-11-21 15:30:00",26176141,22115983,6829209
"2023-11-21 15:40:00",25925945,22120773,6725542
"2023-11-21 15:50:00",25700392,22125341,6621261
"2023-11-21 16:00:00",25514599,22129814,6520724
"2023-11-21 16:10:00",25242701,22134207,6405002
"2023-11-21 16:20:00",25095455,22138531,6344855
"2023-11-21 16:30:00",24961158,22142501,6290305
"2023-11-21 16:40:00",24853034,22146259,6253195
"2023-11-21 16:50:00",24754361,22149885,6214630
"2023-11-21 17:00:00",24696736,22153362,6183993
"2023-11-21 17:10:00",24618119,22156609,6160317
"2023-11-21 17:20:00",24596853,22159756,6171154
"2023-11-21 17:30:00",24587278,22162698,6172408
"2023-11-21 17:40:00",24573356,22165344,6180111
"2023-11-21 17:50:00",24579055,22167963,6191611
"2023-11-21 18:00:00",24562321,22170425,6189621
"2023-11-21 18:10:00",24581422,22172924,6186486
"2023-11-21 18:20:00",24609331,22175109,6202193
"2023-11-21 18:30:00",24611325,22177104,6210629
"2023-11-21 18:40:00",24617747,22178976,6230536
"2023-11-21 18:50:00",24614880,22180742,6237380
"2023-11-21 19:00:00",24596781,22182249,6237607
"2023-11-21 19:10:00",24556017,22183788,6245984
"2023-11-21 19:20:00",24520407,22185180,6250871
"2023-11-21 19:30:00",24467080,22186498,6249005
"2023-11-21 19:40:00",24378804,22187769,6241352
"2023-11-21 19:50:00",24286158,22189130,6216607
"2023-11-21 20:00:00",24184163,22190547,6175282
"2023-11-21 20:10:00",24015739,22191841,6130097
"2023-11-21 20:20:00",23873310,22193052,6100047
"2023-11-21 20:30:00",23727965,22194218,6058690
"2023-11-21 20:40:00",23562602,22195337,6015197
"2023-11-21 20:50:00",23363805,22196241,5956136
"2023-11-21 21:00:00",23147242,22197173,5872614
"2023-11-21 21:10:00",22849707,22197912,5768318
"2023-11-21 21:20:00",22612928,22198738,5690868
"2023-11-21 21:30:00",22343247,22199262,5600479
"2023-11-21 21:40:00",22111335,22199841,5530289
"2023-11-21 21:50:00",21844612,22200207,5450244
